0.0008901381413572584, 7.928109821840378e-23
0.0010669877731041204, 7.934703007746517e-23
0.0012654119859418762, 7.940913367829553e-23
0.001533075373415634, 7.947905833222375e-23
0.0020884299630551987, 7.959184425464468e-23
0.003558741813686174, 7.978667873210445e-23
0.005810485861508285, 8.167353963666169e-23
0.007664702759311063, 8.530642812573361e-23
0.010665183087601582, 8.7259797919659e-23
0.013048096362528993, 1.0562938422202043e-22
0.017558785275367455, 1.4830822606935162e-22
0.01930036983371905, 1.9943161541430064e-22
0.022382668830070087, 2.5177152155147392e-22
0.02436327995734286, 2.7992847684556483e-22
0.026498412732151682, 3.6853648927501936e-22
0.030691205864958424, 6.122892211030112e-22
0.03304957164001269, 6.952643660476343e-22
0.03675646437951704, 7.41113435273495e-22
0.03998161262840571, 9.553092494489533e-22
0.04537979575644415, 1.257946993584228e-21
0.04992475644801278, 1.3986983238888562e-21
0.05545927355220542, 1.9210920498005843e-21
0.06101969988656296, 2.0913935801983538e-21
0.0629533548611384, 2.47680842617519e-21
0.06923128714691036, 2.9967505782693742e-21
0.07452927051053682, 3.625486617249411e-21
0.07779110511028618, 3.476186092306522e-21
0.0810925329628487, 4.386349685981712e-21
0.08557381352851873, 3.947651878924632e-21
0.08730674622434292, 5.195709281403027e-21
0.09211341380770376, 4.877852608888335e-21
0.10231483939173493, 6.842690716904878e-21
0.11139032192012989, 7.293217293570682e-21
0.11740803141532061, 8.457541834896178e-21
0.12377504674660662, 9.402014618033519e-21
0.1263680619798554, 1.0673530549032844e-20
0.13750984529032467, 1.264360516660288e-20
0.14496697818500004, 1.4055545088829544e-20
0.1561217610856377, 1.5626687699403373e-20
0.16990352242672166, 1.812406635664737e-20
0.18098383580212227, 2.146722947070029e-20
0.1907798963341564, 2.4374004284480837e-20
0.19498627153211995, 2.1933036957298718e-20
0.2033409512097991, 2.543328955145502e-20
0.2165595354037549, 3.142469888296055e-20
0.2331547395198423, 3.7223115196058766e-20
0.27038991303247445, 4.699214981701185e-20
